"OBJECTID","STNO","STREET_NAM"
25702,"04740","BOND ST"
25703,"04710","BOND ST"
25704,"04795","BANCROFT AV"
25705,"04775","BANCROFT AV"
25706,"01629","BANCROFT AV"
25707,"04811","BANCROFT AV"
25708,"04728","FOOTHILL BLVD"
25709,"01616","BANCROFT AV"
25710,"01900","48TH AV"
25711,"01800","50TH AV"
25712,"01900","51ST AV"
25713,"01900","VICKSBURG AV"
25714,"05290","FAIRFAX AV"
25715,"05322","FOOTHILL BLVD"
25716,"05303","FOOTHILL BLVD"
25717,"05272","FOOTHILL BLVD"
25718,"05296","FOOTHILL BLVD"
25719,"05254","FOOTHILL BLVD"
25720,"05224","FOOTHILL BLVD"
25721,"05234","FOOTHILL BLVD"
25722,"05134","FOOTHILL BLVD"
25723,"05148","FOOTHILL BLVD"
25724,"05146","FOOTHILL BLVD"
25725,"05100","FOOTHILL BLVD"
25726,"05114","FOOTHILL BLVD"
25727,"05034","FOOTHILL BLVD"
25728,"05004","FOOTHILL BLVD"
25729,"05016","FOOTHILL BLVD"
25730,"04822","FOOTHILL BLVD"
25731,"04834","FOOTHILL BLVD"
25732,"04816","BOND ST"
25733,"05020","BANCROFT AV"
25734,"05030","BANCROFT AV"
25735,"05060","BANCROFT AV"
25736,"05106","BANCROFT AV"
25737,"05380","BANCROFT AV"
25738,"05136","BANCROFT AV"
25739,"05318","BANCROFT AV"
25740,"05348","BANCROFT AV"
25741,"05376","BANCROFT AV"
25742,"05432","BANCROFT AV"
25743,"04834","BANCROFT AV"
25744,"01700","50TH AV"
25745,"01720","50TH AV"
25746,"01740","50TH AV"
25747,"01610","50TH AV"
25748,"01400","50TH AV"
25749,"01500","50TH AV"
25750,"01414","50TH AV"
25751,"01428","50TH AV"
25752,"01516","50TH AV"
25753,"01538","50TH AV"
25754,"01646","51ST AV"
25755,"01620","51ST AV"
25756,"01520","51ST AV"
25757,"01420","51ST AV"
25758,"04788","E. 14TH ST"
25759,"04820","E. 14TH ST"
25760,"04800","E. 14TH ST"
25761,"04860","E. 14TH ST"
25762,"05014","E. 14TH ST"
25763,"05040","E. 14TH ST"
25764,"05104","E. 14TH ST"
25765,"05140","E. 14TH ST"
25766,"05200","E. 14TH ST"
25767,"05216","E. 14TH ST"
25768,"05236","E. 14TH ST"
25769,"05300","E. 14TH ST"
25770,"05330","E. 14TH ST"
25771,"05424","E. 14TH ST"
25772,"04700","E. 14TH ST"
25773,"05444","E. 14TH ST"
25774,"05118","E. 14TH ST"
25775,"01300","51ST AV"
25776,"01342","51ST AV"
25777,"01228","51ST AV"
25778,"01336","53RD AV"
25779,"05306","HOLLAND ST"
25780,"01544","53RD AV"
25781,"01645","53RD AV"
25782,"05399","PRINCETON ST"
25783,"01638","54TH AV"
25784,"01600","54TH AV"
25785,"01528","54TH AV"
25786,"01490","54TH AV"
25787,"01420","54TH AV"
25788,"05464","CRITTENDEN ST"
25789,"05496","CRITTENDEN ST"
25790,"01700","55TH AV"
25791,"05518","E. 17TH ST"
25792,"05546","E. 17TH ST"
25793,"05474","HOLLAND ST"
25794,"01224","51ST AV"
25795,"01244","51ST AV"
25796,"01324","51ST AV"
25797,"01400","51ST AV"
25798,"01500","51ST AV"
25799,"01600","51ST AV"
25800,"01634","51ST AV"
25801,"01662","51ST AV"
25802,"01354","53RD AV"
25803,"01446","53RD AV"
25804,"01500","53RD AV"
25805,"01520","53RD AV"
25806,"01614","53RD AV"
25807,"01400","54TH AV"
25808,"01514","54TH AV"
25809,"01617","54TH AV"
25810,"01646","54TH AV"
25811,"05400","CRITTENDEN ST"
25812,"05444","CRITTENDEN ST"
25813,"05480","CRITTENDEN ST"
25814,"05510","E. 17TH ST"
25815,"05411","PRINCETON ST"
25816,"05510","SCOVILLE ST"
25817,"05206","FOOTHILL BLVD"
25818,"05490","HOLLAND ST"
25819,"05438","CRITTENDEN ST"
25820,"01444","54TH AV"
25821,"01601","48TH AV"
25822,"05433","WENTWORTH AV"
25823,"05393","WENTWORTH AV"
25824,"05301","WENTWORTH AV"
25825,"05259","WENTWORTH AV"
25826,"01797","VICKSBURG AV"
25827,"01709","VICKSBURG AV"
25828," "," "
25829," "," "
25830," "," "
25831," "," "
25832," "," "
25833," "," "
25834," "," "
25835," "," "
25836," "," "
25837," "," "
25838," "," "
25839,"05375","PRINCETON ST"
25840,"05307","PRINCETON ST"
25841,"05425","HOLLAND ST"
25842,"01799","FREMONT WY"
25843,"05499","FAIRFAX AV"
25844,"05425","FAIRFAX AV"
25845,"05355","FAIRFAX AV"
25846,"05503","E. 16TH ST"
25847,"05543","E. 15TH ST"
25848,"05501","E. 15TH ST"
25849,"05203","CONGRESS AV"
25850,"01503","56TH AV"
25851,"01385","54TH AV"
25852,"01647","52ND AV"
25853,"01607","52ND AV"
25854,"01437","52ND AV"
25855,"01401","52ND AV"
25856,"01339","52ND AV"
25857,"01899","51ST AV"
25858,"01313","49TH AV"
25859,"01531","48TH AV"
25860,"01449","48TH AV"
25861,"01421","48TH AV"
25862,"01451","47TH AV"
25863,"01665","46TH AV"
25864,"05407","HOLLAND ST"
25865,"05443","HOLLAND ST"
25866,"05615","E. 16TH ST"
25867,"05517","E. 15TH ST"
25868,"05539","E. 16TH ST"
25869,"01413","55TH AV"
25870,"01441","55TH AV"
25871,"01505","55TH AV"
25872,"01451","55TH AV"
25873,"01479","55TH AV"
25874,"01607","55TH AV"
25875,"01529","55TH AV"
25876,"01711","55TH AV"
25877,"01731","55TH AV"
25878,"05465","WADEAN PL"
25879,"05423","WADEAN PL"
25880,"05375","FAIRFAX AV"
25881,"05431","FAIRFAX AV"
25882,"05491","FAIRFAX AV"
25883,"05450","FAIRFAX AV"
25884,"05259","WENTWORTH AV"
25885,"05321","WENTWORTH AV"
25886,"05359","WENTWORTH AV"
25887,"05207","WENTWORTH AV"
25888,"05243","WENTWORTH AV"
25889,"01357","52ND AV"
25890,"01369","52ND AV"
25891,"01309","50TH AV"
25892,"01253","50TH AV"
25893,"01337","50TH AV"
25894,"01327","50TH AV"
25895,"01349","50TH AV"
25896,"01315","49TH AV"
25897,"05319","E. 14TH ST"
25898,"05229","E. 14TH ST"
25899,"05201","E. 14TH ST"
25900,"05115","E. 14TH ST"
25901,"05023","E. 14TH ST"
25902,"04929","E. 14TH ST"
25903,"04825","E. 14TH ST"
25904,"05329","FAIRFAX AV"
25905,"05301","FAIRFAX AV"
25906,"05301","FOOTHILL BLVD"
25907,"05201","FOOTHILL BLVD"
25908,"01839","VICKSBURG AV"
25909,"01849","51ST AV"
25910,"04801","FOOTHILL BLVD"
25911,"01703","FREMONT WY"
25912,"04901","BANCROFT AV"
25913,"05419","PRINCETON ST"
25914,"05427","WENTWORTH AV"
25915,"05379","WENTWORTH AV"
25916,"05317","PRINCETON ST"
25917,"05351","PRINCETON ST"
25918,"05401","BANCROFT AV"
25919,"05371","BANCROFT AV"
25920,"05337","BANCROFT AV"
25921,"05307","BANCROFT AV"
25922,"05241","BANCROFT AV"
25923,"05211","BANCROFT AV"
25924,"05125","BANCROFT AV"
25925,"05101","BANCROFT AV"
25926,"05021","BANCROFT AV"
25927,"04800","BANCROFT AV"
25928,"04790","BANCROFT AV"
25929,"01629","BANCROFT WY"
25930,"01419","52ND AV"
25931,"01455","52ND AV"
25932,"01531","52ND AV"
25933,"01401","48TH AV"
25934,"01507","48TH AV"
25935,"01431","48TH AV"
25936,"01731","48TH AV"
25937,"01719","48TH AV"
25938,"01641","47TH AV"
25939,"04801","BOND ST"
25940,"04721","BOND ST"
25941,"04701","BOND ST"
25942,"04601","BOND ST"
25943,"04609","BOND ST"
25944,"05339","PRINCETON ST"
25945,"01817","55TH AV"
25946,"01515","52ND AV"
25947,"01629","52ND AV"
25948,"05001","FOOTHILL BLVD"
25949,"04819","E. 14TH ST"
25950,"04917","E. 14TH ST"
25951,"05000","E. 14TH ST"
25952,"05201","E. 14TH ST"
25953,"05135","E. 14TH ST"
25954,"05213","E. 14TH ST"
25955,"05301","E. 14TH ST"
25956,"05333","E. 14TH ST"
25957,"05918","FOOTHILL BLVD"
25958,"05859","FOOTHILL BLVD"
25959,"05835","FOOTHILL BLVD"
25960,"05813","FOOTHILL BLVD"
25961,"05795","FOOTHILL BLVD"
25962,"05775","FOOTHILL BLVD"
25963,"05761","FOOTHILL BLVD"
25964,"05717","FOOTHILL BLVD"
25965,"05609","FOOTHILL BLVD"
25966,"05541","FOOTHILL BLVD"
25967,"05525","FOOTHILL BLVD"
25968,"05483","FOOTHILL BLVD"
25969,"05461","FOOTHILL BLVD"
25970,"05441","FOOTHILL BLVD"
25971,"05419","FOOTHILL BLVD"
25972,"05351","FOOTHILL BLVD"
25973,"05369","FOOTHILL BLVD"
25974,"05911","FOOTHILL BLVD"
25975,"02481","SEMINARY AV"
25976,"02254","62ND AV"
25977,"05510","BANCROFT AV"
25978,"06200","HILTON ST"
25979,"05610","LAVERNE AV"
25980,"05500","LAVERNE AV"
25981,"05836","BANCROFT AV"
25982,"05905","BANCROFT AV"
25983,"05530","LAVERNE AV"
25984,"02200","55TH AV"
25985,"02061","55TH AV"
25986,"05614","SCOVILLE ST"
25987,"05459","COLE ST"
25988,"02549","SEMINARY AV"
25989,"01975","SEMINARY AV"
25990,"05813","AVENAL AV"
25991,"05810","BANCROFT AV"
25992,"05494","BANCROFT AV"
25993,"05472","BANCROFT AV"
25994,"05800","WALNUT ST"
25995,"05498","TRASK ST"
25996,"00658","25TH ST"
25997,"05570","SCOVILLE ST"
25998,"05630","HOLWAY ST"
25999,"05936","HAYES ST"
26000,"06120","HAYES ST"
26001,"05908","HAYES ST"
26002,"05752","HARMON AV"
26003,"05714","HARMON AV"
26004,"05628","HARMON AV"
26005,"05600","HARMON AV"
26006,"05526","HARMON AV"
26007,"05514","HARMON AV"
26008,"06032","FORTUNE WY"
26009,"06024","FORTUNE WY"
26010,"05918","FORTUNE WY"
26011,"05902","FORTUNE WY"
26012,"05826","FLEMING AV"
26013,"05804","FLEMING AV"
26014,"05621","EDGERLY ST"
26015,"05540","EDGERLY ST"
26016,"05700","E. 17TH ST"
26017,"05613","E. 17TH ST"
26018,"05728","BROOKDALE AV"
26019,"02350","63RD AV"
26020,"02344","62ND AV"
26021,"02300","62ND AV"
26022,"02234","62ND AV"
26023,"02462","SEMINARY AV"
26024,"02330","62ND AV"
26025,"02310","SEMINARY AV"
26026,"02400","SEMINARY AV"
26027,"02418","SEMINARY AV"
26028,"02240","SEMINARY AV"
26029,"02254","SEMINARY AV"
26030,"02218","SEMINARY AV"
26031,"02200","SEMINARY AV"
26032,"02116","SEMINARY AV"
26033,"02102","SEMINARY AV"
26034,"01952","SEMINARY AV"
26035,"06100","HAYES ST"
26036,"05920","HAYES ST"
26037,"05816","HARMON AV"
26038,"05730","HARMON AV"
26039,"02136","57TH AV"
26040,"01800","57TH AV"
26041,"02012","55TH AV"
26042,"05614","HARMON AV"
26043,"05618","HOLWAY ST"
26044,"05548","HOLWAY ST"
26045,"05524","HOLWAY ST"
26046,"05528","EDGERLY ST"
26047,"05508","EDGERLY ST"
26048,"05618","EDGERLY ST"
26049,"05530","SCOVILLE ST"
26050,"05616","SCOVILLE ST"
26051,"05632","E. 17TH ST"
26052,"05628","LAVERNE AV"
26053,"05814","FLEMING AV"
26054,"05836","WALNUT ST"
26055,"05770","WALNUT ST"
26056,"05824","WALNUT ST"
26057,"05750","WALNUT ST"
26058,"05846","WALNUT ST"
26059,"02626","SEMINARY AV"
26060,"02600","SEMINARY AV"
26061,"05846","FOOTHILL BLVD"
26062,"05624","FOOTHILL BLVD"
26063,"05712","FOOTHILL BLVD"
26064,"05750","FOOTHILL BLVD"
26065,"05766","FOOTHILL BLVD"
26066,"05802","FOOTHILL BLVD"
26067,"05824","FOOTHILL BLVD"
26068,"05782","FOOTHILL BLVD"
26069,"05866","FOOTHILL BLVD"
26070,"05906","FOOTHILL BLVD"
26071,"06000","BANCROFT AV"
26072,"02500","SEMINARY AV"
26073,"05547","HILTON ST"
26074,"05910","BANCROFT AV"
26075,"05851","BANCROFT AV"
26076,"05730","BANCROFT AV"
26077,"05700","BANCROFT AV"
26078,"05650","BANCROFT AV"
26079,"05600","BANCROFT AV"
26080,"05422","COLE ST"
26081,"05608","FOOTHILL BLVD"
26082,"05538","FOOTHILL BLVD"
26083,"05500","FOOTHILL BLVD"
26084,"05624","FOOTHILL BLVD"
26085,"02400","55TH AV"
26086,"05490","TRASK ST"
26087,"05432","BANCROFT AV"
26088,"05456","BANCROFT AV"
26089,"05464","FOOTHILL BLVD"
26090,"05432","FOOTHILL BLVD"
26091,"05454","FOOTHILL BLVD"
26092,"05498","FOOTHILL BLVD"
26093,"05408","FOOTHILL BLVD"
26094,"05398","FOOTHILL BLVD"
26095,"05362","FOOTHILL BLVD"
26096,"05320","FOOTHILL BLVD"
26097,"05337","BELVEDERE ST"
26098,"05331","COLE ST"
26099,"05427","BANCROFT AV"
26100,"05447","BANCROFT AV"
26101,"02425","55TH AV"
26102,"05403","FOOTHILL BLVD"
26103,"02311","55TH AV"
26104,"02220","55TH AV"
26105,"02305","55TH AV"
26106,"05535","TRASK ST"
26107,"05501","TRASK ST"
26108,"05515","TRASK ST"
26109,"05503","FOOTHILL BLVD"
26110,"05901","FOOTHILL BLVD"
26111,"02559","SEMINARY AV"
26112,"06209","CLAREMONT AV"
26113,"05715","BROOKDALE AV"
26114,"05545","BROOKDALE AV"
26115,"05735","AVENAL AV"
26116,"05745","AVENAL AV"
26117,"02031","55TH AV"
26118,"02045","55TH AV"
26119,"01901","55TH AV"
26120,"01933","55TH AV"
26121,"01923","55TH AV"
26122,"01801","57TH AV"
26123,"01901","57TH AV"
26124,"02001","57TH AV"
26125,"02101","57TH AV"
26126,"02231","57TH AV"
26127,"02311","57TH AV"
26128,"01715","57TH AV"
26129,"05471","BANCROFT AV"
26130,"05489","BANCROFT AV"
26131,"05501","BANCROFT AV"
26132,"05555","BANCROFT AV"
26133,"05611","BANCROFT AV"
26134,"05699","BANCROFT AV"
26135,"05751","BANCROFT AV"
26136,"05748","BANCROFT AV"
26137,"05815","BANCROFT AV"
26138,"05885","BANCROFT AV"
26139,"05999","BANCROFT AV"
26140,"06001","BANCROFT AV"
26141,"05621","HILTON ST"
26142,"05553","HARVEY AV"
26143,"05457","PRINCETON ST"
26144,"01949","SEMINARY AV"
26145,"02457","61ST AV"
26146,"05721","ELIZABETH ST"
26147,"05815","ELIZABETH ST"
26148,"05715","TRASK ST"
26149,"05835","TRASK ST"
26150,"05823","AVENAL AV"
26151,"05841","AVENAL AV"
26152,"06021","AVENAL AV"
26153,"06039","AVENAL AV"
26154,"05935","AVENAL AV"
26155,"06107","AVENAL AV"
26156,"05925","AVENAL AV"
26157,"05905","AVENAL AV"
26158,"05905","HILTON ST"
26159,"05947","HILTON ST"
26160,"06129","HILTON ST"
26161,"05931","HARMON AV"
26162,"06201","AVENAL AV"
26163,"06223","AVENAL AV"
26164,"06243","AVENAL AV"
26165,"06301","AVENAL AV"
26166,"02451","62ND AV"
26167,"02507","61ST AV"
26168,"02451","60TH AV"
26169,"02507","60TH AV"
26170,"02419","57TH AV"
26171,"01923","57TH AV"
26172,"01631","57TH AV"
26173,"02027","57TH AV"
26174,"02131","57TH AV"
26175,"02215","57TH AV"
26176,"02325","57TH AV"
26177,"02401","57TH AV"
26178,"02475","60TH AV"
26179,"02519","60TH AV"
26180,"02565","60TH AV"
26181,"02481","61ST AV"
26182,"02516","61ST AV"
26183,"02475","62ND AV"
26184,"05325","BELVEDERE ST"
26185,"05701","BROOKDALE AV"
26186,"05415","COLE ST"
26187,"05427","COLE ST"
26188,"05451","COLE ST"
26189,"05701","ELIZABETH ST"
26190,"05741","ELIZABETH ST"
26191,"05835","ELIZABETH ST"
26192,"05901","HARMON AV"
26193,"06015","HARMON AV"
26194,"05501","HARVEY AV"
26195,"05521","HARVEY AV"
26196,"05537","HARVEY AV"
26197,"05573","HARVEY AV"
26198,"05501","HILTON ST"
26199,"05601","HILTON ST"
26200,"05639","HILTON ST"
26201,"05927","HILTON ST"
26202,"06107","HILTON ST"
26203,"05445","PRINCETON ST"
26204,"05491","PRINCETON ST"
26205,"05629","TRASK ST"
26206,"05750","TRASK ST"
26207,"02453","CHURCH ST"
26208,"02805","67TH AV"
26209,"02569","62ND AV"
26210,"03003","62ND AV"
26211,"06021","MORSE DR"
26212,"05827","MORSE DR"
26213,"06705","FOOTHILL BLVD"
26214,"06999","FOOTHILL BLVD"
26215,"06675","FOOTHILL BLVD"
26216,"06649","FOOTHILL BLVD"
26217,"06625","FOOTHILL BLVD"
26218,"06530","FOOTHILL BLVD"
26219,"06515","FOOTHILL BLVD"
26220,"06499","FOOTHILL BLVD"
26221,"06431","FOOTHILL BLVD"
26222,"06469","FOOTHILL BLVD"
26223,"06401","FOOTHILL BLVD"
26224,"06381","FOOTHILL BLVD"
26225,"06301","FOOTHILL BLVD"
26226,"06229","FOOTHILL BLVD"
26227,"06121","FOOTHILL BLVD"
26228,"06101","FOOTHILL BLVD"
26229,"06041","FOOTHILL BLVD"
26230,"06015","FOOTHILL BLVD"
26231,"06001","FOOTHILL BLVD"
26232,"05933","FOOTHILL BLVD"
26233,"02550","61ST AV"
26234,"02500","63RD AV"
26235,"02726","HAVENSCOURT BLVD"
26236,"06270","FORTUNE WY"
26237,"06200","FORTUNE WY"
26238,"06170","FORTUNE WY"
26239,"06408","BRANN ST"
26240,"01131","34TH ST"
26241,"02670","66TH AV"
26242,"01209","34TH ST"
26243,"02628","66TH AV"
26244,"02520","66TH AV"
26245,"02676","65TH AV"
26246,"03220","64TH AV"
26247,"03140","64TH AV"
26248,"03102","64TH AV"
26249,"03090","64TH AV"
26250,"03000","64TH AV"
26251,"02842","64TH AV"
26252,"02800","64TH AV"
26253,"02790","64TH AV"
26254,"02700","64TH AV"
26255,"02656","63RD AV"
26256,"02654","63RD AV"
26257,"02606","63RD AV"
26258,"02566","63RD AV"
26259,"02520","63RD AV"
26260,"02468","63RD AV"
26261,"02580","63RD AV"
26262,"02454","63RD AV"
26263,"02550","63RD AV"
26264,"02624","63RD AV"
26265,"03150","64TH AV"
26266,"03124","64TH AV"
26267,"03029","CAMDEN ST"
26268,"03019","CAMDEN ST"
26269,"02910","67TH AV"
26270,"06710","FOOTHILL BLVD"
26271,"06700","FOOTHILL BLVD"
26272,"06656","FOOTHILL BLVD"
26273,"06610","FOOTHILL BLVD"
26274,"06630","FOOTHILL BLVD"
26275,"06680","FOOTHILL BLVD"
26276,"02900","HAVENSCOURT BLVD"
26277,"06434","BRANN ST"
26278,"02930","64TH AV"
26279,"02940","64TH AV"
26280,"02860","64TH AV"
26281,"02812","64TH AV"
26282,"02680","63RD AV"
26283,"02706","64TH AV"
26284,"02810","HAVENSCOURT BLVD"
26285,"06700","BANCROFT AV"
26286,"06710","BANCROFT AV"
26287,"06720","BANCROFT AV"
26288,"06810","BANCROFT AV"
26289,"06816","BANCROFT AV"
26290,"02500","CHURCH ST"
26291,"06500","FOOTHILL BLVD"
26292,"06520","FOOTHILL BLVD"
26293,"06424","FOOTHILL BLVD"
26294,"06434","FOOTHILL BLVD"
26295,"06540","FOOTHILL BLVD"
26296,"06400","FOOTHILL BLVD"
26297,"06330","FOOTHILL BLVD"
26298,"06310","FOOTHILL BLVD"
26299,"06230","FOOTHILL BLVD"
26300,"06210","FOOTHILL BLVD"
26301,"06100","FORTUNE WY"
26302,"06684","BANCROFT AV"
26303,"06650","BANCROFT AV"
26304,"06670","BANCROFT AV"
26305,"06648","BANCROFT AV"
26306,"06610","BANCROFT AV"
26307,"06540","BANCROFT AV"
26308,"06510","BANCROFT AV"
26309,"06428","BANCROFT AV"
26310,"06300","BANCROFT AV"
26311,"06340","BANCROFT AV"
26312,"06230","BANCROFT AV"
26313,"06100","BANCROFT AV"
26314,"06140","BANCROFT AV"
26315,"06040","BANCROFT AV"
26316,"06108","FOOTHILL BLVD"
26317,"06120","FOOTHILL BLVD"
26318,"06132","FOOTHILL BLVD"
26319,"06004","FOOTHILL BLVD"
26320,"06030","FOOTHILL BLVD"
26321,"06040","FOOTHILL BLVD"
26322,"05940","FOOTHILL BLVD"
26323,"02634","SEMINARY AV"
26324,"02634","SEMINARY AV"
26325,"02652","SEMINARY AV"
26326,"02740","SEMINARY AV"
26327,"02812","SEMINARY AV"
26328,"05848","FLEMING AV"
26329,"02849","60TH AV"
26330,"02927","61ST AV"
26331,"02847","61ST AV"
26332,"02809","61ST AV"
26333,"05931","MORSE DR"
26334,"06027","MORSE DR"
26335," "," "
26336," "," "
26337," "," "
26338," "," "
26339," "," "
26340,"02963","62ND AV"
26341,"06301","CAMDEN ST"
26342,"06335","CAMDEN ST"
26343,"06310","CAMDEN ST"
26344,"06225","CAMDEN ST"
26345,"02701","61ST AV"
26346,"02597","61ST AV"
26347,"02649","62ND AV"
26348,"02843","62ND AV"
26349,"02921","62ND AV"
26350,"03025","62ND AV"
26351,"03041","62ND AV"
26352,"02585","64TH AV"
26353,"02633","64TH AV"
26354,"02537","64TH AV"
26355,"02471","64TH AV"
26356,"02451","64TH AV"
26357,"02433","64TH AV"
26358,"02543","65TH AV"
26359,"02515","65TH AV"
26360,"02530","66TH AV"
26361,"02621","65TH AV"
26362,"02587","62ND AV"
26363,"02551","62ND AV"
26364,"02507","62ND AV"
26365,"06101","BANCROFT AV"
26366,"06121","BANCROFT AV"
26367,"06211","BANCROFT AV"
26368,"06303","BANCROFT AV"
26369,"06321","BANCROFT AV"
26370,"06425","BANCROFT AV"
26371,"06435","BANCROFT AV"
26372,"06521","BANCROFT AV"
26373,"06603","BANCROFT AV"
26374,"06631","BANCROFT AV"
26375,"06643","BANCROFT AV"
26376,"06651","BANCROFT AV"
26377,"06201","FOOTHILL BLVD"
26378,"02715","60TH AV"
26379,"02621","60TH AV"
26380,"06691","BANCROFT AV"
26381,"06671","BANCROFT AV"
26382,"06805","BANCROFT AV"
26383,"06815","BANCROFT AV"
26384,"06715","BANCROFT AV"
26385,"06705","BANCROFT AV"
26386,"02826","68TH AV"
26387,"02817","67TH AV"
26388,"06601","FOOTHILL BLVD"
26389,"02827","HAVENSCOURT BLVD"
26390,"06305","BRANN ST"
26391,"06221","BRANN ST"
26392,"03001","CAMDEN ST"
26393,"02933","HAVENSCOURT BLVD"
26394,"06625","BRANN ST"
26395,"06681","BRANN ST"
26396,"06663","BRANN ST"
26397,"06851","BANCROFT AV"
26398,"02415","CHURCH ST"
26399,"02731","68TH AV"
26400,"02697","67TH AV"
26401,"02741","67TH AV"
26402,"02742","HAVENSCOURT BLVD"
26403,"02667","HAVENSCOURT BLVD"
26404,"02635","HAVENSCOURT BLVD"
26405,"02693","66TH AV"
26406,"02671","65TH AV"
26407,"06601","ARTHUR ST"
26408,"06425","ARTHUR ST"
26409,"02581","60TH AV"
26410,"02607","60TH AV"
26411,"02823","60TH AV"
26412,"02733","60TH AV"
26413,"02557","61ST AV"
26414,"02587","61ST AV"
26415,"02599","61ST AV"
26416,"02727","61ST AV"
26417,"02831","61ST AV"
26418,"02907","61ST AV"
26419,"02949","61ST AV"
26420,"02527","62ND AV"
26421,"02603","62ND AV"
26422,"02619","62ND AV"
26423,"02699","62ND AV"
26424,"02819","62ND AV"
26425,"02861","62ND AV"
26426,"02945","62ND AV"
26427,"03109","63RD AV"
26428,"02519","64TH AV"
26429,"02563","64TH AV"
26430,"02615","64TH AV"
26431,"02477","65TH AV"
26432,"02525","65TH AV"
26433,"02601","65TH AV"
26434,"02645","65TH AV"
26435,"02550","66TH AV"
26436,"02697","66TH AV"
26437,"02683","67TH AV"
26438,"02715","67TH AV"
26439,"01261","34TH ST"
26440,"02891","67TH AV"
26441,"02715","68TH AV"
26442,"02755","68TH AV"
26443,"02801","68TH AV"
26444,"06519","ARTHUR ST"
26445,"06631","ARTHUR ST"
26446,"01251","34TH ST"
26447,"06409","ARTHUR ST"
26448,"06315","AVENAL AV"
26449,"06111","BRANN ST"
26450,"06125","BRANN ST"
26451,"06301","BRANN ST"
26452,"06391","BRANN ST"
26453,"06459","BRANN ST"
26454,"06601","BRANN ST"
26455,"06645","BRANN ST"
26456,"02601","HAVENSCOURT BLVD"
26457,"02647","HAVENSCOURT BLVD"
26458,"02681","HAVENSCOURT BLVD"
26459,"02697","HAVENSCOURT BLVD"
26460,"02725","HAVENSCOURT BLVD"
26461,"02917","HAVENSCOURT BLVD"
26462,"05807","MORSE DR"
26463,"05843","MORSE DR"
26464,"05901","MORSE DR"
26465,"06007","MORSE DR"
26466,"07301","MACARTHUR BLVD"
26467,"07900","MACARTHUR BLVD"
26468,"06983","FOOTHILL BLVD"
26469,"06969","FOOTHILL BLVD"
26470,"06951","FOOTHILL BLVD"
26471,"06949","FOOTHILL BLVD"
26472,"06982","FOOTHILL BLVD"
26473,"06968","FOOTHILL BLVD"
26474,"06950","FOOTHILL BLVD"
26475,"06948","FOOTHILL BLVD"
26476,"06733","FOOTHILL BLVD"
26477,"03555","72ND AV"
26478,"03515","72ND AV"
26479,"06983","SIMPSON AV"
26480,"06929","SIMPSON AV"
26481,"07005","LACEY AV"
26482,"06915","LACEY ST"
