OBJECTID,TYPE,STREET ADDRESS,CITY/STATE
473,Street Lights,6444 BENVENUE AV,"Oakland, CA"
474,Street Lights,6472 BENVENUE AV,"Oakland, CA"
475,Street Lights,6454 BENVENUE AV,"Oakland, CA"
476,Street Lights,6426 BENVENUE AV,"Oakland, CA"
477,Street Lights,6248 MYSTIC ST,"Oakland, CA"
478,Street Lights,3665 MYSTIC ST,"Oakland, CA"
479,Street Lights,6360 MYSTIC ST,"Oakland, CA"
480,Street Lights,6055 FLORIO ST,"Oakland, CA"
481,Street Lights,6451 FLORIO ST,"Oakland, CA"
482,Street Lights,6475 FLORIO ST,"Oakland, CA"
483,Street Lights,6242 ROCKWELL ST,"Oakland, CA"
484,Street Lights,6212 ROCKWELL ST,"Oakland, CA"
485,Street Lights,6036 ROCKWELL ST,"Oakland, CA"
486,Street Lights,6441 HARWOOD AV,"Oakland, CA"
487,Street Lights,6210 ROSS ST,"Oakland, CA"
488,Street Lights,5972 CHAHOLYN TERR,"Oakland, CA"
489,Street Lights,5936 CHAHOLYN TERR,"Oakland, CA"
490,Street Lights,6732 MANOR CREST,"Oakland, CA"
491,Street Lights,70 ROBLE RD,"Oakland, CA"
492,Street Lights,67 ROBLE RD,"Oakland, CA"
493,Street Lights,77 ROBLE RD,"Oakland, CA"
494,Street Lights,7117 CHABOT RD,"Oakland, CA"
495,Street Lights,7120 CHABOT RD,"Oakland, CA"
496,Street Lights,7128 CHABOT RD,"Oakland, CA"
497,Street Lights,58 ROBLE RD,"Oakland, CA"
498,Street Lights,170 ROBLE RD,"Oakland, CA"
499,Street Lights,0 LANDALE RD,"Oakland, CA"
500,Street Lights,0 GOLDEN GATE AV,"Oakland, CA"
501,Street Lights,6801 CHABOT RD,"Oakland, CA"
502,Street Lights,6708 CHABOT RD,"Oakland, CA"
503,Street Lights,6680 CHABOT RD,"Oakland, CA"
504,Street Lights,10 REATA PL,"Oakland, CA"
505,Street Lights,24 REATA PL,"Oakland, CA"
506,Street Lights,50 REATA PL,"Oakland, CA"
507,Street Lights,6300 ROANOKE RD,"Oakland, CA"
508,Street Lights,7100 CHABOT RD,"Oakland, CA"
509,Street Lights,7124 CHABOT RD,"Oakland, CA"
510,Street Lights,7136 CHABOT RD,"Oakland, CA"
511,Street Lights,111 ROBLE RD,"Oakland, CA"
512,Street Lights,58 ROBLE RD,"Oakland, CA"
513,Street Lights,5916 MARIE WY,"Oakland, CA"
514,Street Lights,4 HILLER DR,"Oakland, CA"
515,Street Lights,14 HILLER DR,"Oakland, CA"
516,Street Lights,40 NORTH HILL CT,"Oakland, CA"
517,Street Lights,7 HILLER DR,"Oakland, CA"
518,Street Lights,7250 CHABOT RD,"Oakland, CA"
519,Street Lights,7140 CHABOT RD,"Oakland, CA"
520,Street Lights,6714 MANOR CREST,"Oakland, CA"
521,Street Lights,6351 ROANOKE RD,"Oakland, CA"
522,Street Lights,6375 ROANOKE RD,"Oakland, CA"
523,Street Lights,25 REATA PL,"Oakland, CA"
524,Street Lights,6800 CHABOT RD,"Oakland, CA"
525,Street Lights,0 GOLDEN GATE AV,"Oakland, CA"
526,Street Lights,6794 MANOR CREST,"Oakland, CA"
527,Street Lights,0 LANDALE RD,"Oakland, CA"
528,Street Lights,0 GOLDEN GATE AV,"Oakland, CA"
529,Street Lights,6885 CHABOT RD,"Oakland, CA"
530,Street Lights,6851 CHABOT RD,"Oakland, CA"
531,Street Lights,6849 CHABOT RD,"Oakland, CA"
532,Street Lights,3 REATA PL,"Oakland, CA"
533,Street Lights,6754 MANOR CREST,"Oakland, CA"
534,Street Lights,7034 CHABOT RD,"Oakland, CA"
535,Street Lights,25 HILLER DR,"Oakland, CA"
536,Street Lights,20 NORTH HILL CT,"Oakland, CA"
537,Street Lights,1610 TUNNEL RD,"Oakland, CA"
538,Street Lights,1621 TUNNEL RD,"Oakland, CA"
539,Street Lights,1630 TUNNEL RD,"Oakland, CA"
540,Street Lights,1640 TUNNEL RD,"Oakland, CA"
541,Street Lights,1651 TUNNEL RD,"Oakland, CA"
542,Street Lights,1681 TUNNEL RD,"Oakland, CA"
543,Street Lights,1700 TUNNEL RD,"Oakland, CA"
544,Street Lights,1660 TUNNEL RD,"Oakland, CA"
545,Street Lights,1721 TUNNEL RD,"Oakland, CA"
546,Street Lights,455 HILLER DR,"Oakland, CA"
547,Street Lights,6662 CHARING CROSS RD,"Oakland, CA"
548,Street Lights,413 HILLER DR,"Oakland, CA"
549,Street Lights,0 HILLER DR,"Oakland, CA"
550,Street Lights,540 HILLER DR,"Oakland, CA"
551,Street Lights,801 HILLER DR,"Oakland, CA"
552,Street Lights,1001 HILLER DR,"Oakland, CA"
553,Street Lights,0 HILLER DR,"Oakland, CA"
554,Street Lights,102 HILLER DR,"Oakland, CA"
555,Street Lights,88 HILLER DR,"Oakland, CA"
556,Street Lights,50 HILLER DR,"Oakland, CA"
557,Street Lights,32 HILLER DR,"Oakland, CA"
558,Street Lights,1 NORTH HILL CT,"Oakland, CA"
559,Street Lights,6657 CHARING CROSS RD,"Oakland, CA"
560,Street Lights,400 HILLER DR,"Oakland, CA"
561,Street Lights,555 HILLER DR,"Oakland, CA"
562,Street Lights,610 HILLER DR,"Oakland, CA"
563,Street Lights,650 HILLER DR,"Oakland, CA"
564,Street Lights,690 HILLER DR,"Oakland, CA"
565,Street Lights,700 HILLER DR,"Oakland, CA"
566,Street Lights,900 HILLER DR,"Oakland, CA"
567,Street Lights,590 HILLER DR,"Oakland, CA"
568,Street Lights,0 HILLER DR,"Oakland, CA"
569,Street Lights,95 HILLER DR,"Oakland, CA"
570,Street Lights,65 HILLER DR,"Oakland, CA"
571,Street Lights,1 SOUTH HILL CT,"Oakland, CA"
572,Street Lights,8 NORTH HILL CT,"Oakland, CA"
573,Street Lights,49 HILLER DR,"Oakland, CA"
574,Street Lights,6681 CHARING CROSS RD,"Oakland, CA"
575,Street Lights,5845 SKYLINE BLVD,"Oakland, CA"
576,Street Lights,5847 SKYLINE BLVD,"Oakland, CA"
577,Street Lights,5849 SKYLINE BLVD,"Oakland, CA"
578,Street Lights,18049 BROADWAY TER,"Oakland, CA"
579,Street Lights,6120 SKYLINE BLVD,"Oakland, CA"
580,Street Lights,1730 TUNNEL RD,"Oakland, CA"
581,Street Lights,1740 TUNNEL RD,"Oakland, CA"
582,Street Lights,6024 SKYLINE BLVD,"Oakland, CA"
583,Street Lights,6035 SKYLINE BLVD,"Oakland, CA"
584,Street Lights,5871 SKYLINE BLVD,"Oakland, CA"
585,Street Lights,5895 SKYLINE BLVD,"Oakland, CA"
586,Street Lights,6039 SKYLINE BLVD,"Oakland, CA"
587,Street Lights,6059 SKYLINE BLVD,"Oakland, CA"
588,Street Lights,6125 SKYLINE BLVD,"Oakland, CA"
589,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
590,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
591,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
592,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
593,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
594,Street Lights,5200 GRIZZLY PEAK BLVD,"Oakland, CA"
595,Street Lights,5937 GRIZZLY PEAK BLVD,"Oakland, CA"
596,Street Lights,6079 GRIZZLY PEAK BLVD,"Oakland, CA"
597,Street Lights,6176 SKYLINE BLVD,"Oakland, CA"
598,Street Lights,6901 BALSAM WY,"Oakland, CA"
599,Street Lights,1516 WEST VIEW DR,"Oakland, CA"
600,Street Lights,14 WILLARD PL,"Oakland, CA"
601,Street Lights,1490 WEST VIEW DR,"Oakland, CA"
602,Street Lights,1460 WEST VIEW DR,"Oakland, CA"
603,Street Lights,1427 WEST VIEW DR,"Oakland, CA"
604,Street Lights,33 EVERGREEN LN,"Oakland, CA"
605,Street Lights,36 EUCALYPTUS PATH,"Oakland, CA"
606,Street Lights,27 EUCALYPTUS PATH,"Oakland, CA"
607,Street Lights,50 ALVARADO PL,"Oakland, CA"
608,Street Lights,116 ALVARADO RD,"Oakland, CA"
609,Street Lights,0 PATH HERE,"Oakland, CA"
610,Street Lights,73 ALVARADO RD,"Oakland, CA"
611,Street Lights,100 ALVARADO RD,"Oakland, CA"
612,Street Lights,218 GRAVATT DR,"Oakland, CA"
613,Street Lights,188 GRAVATT DR,"Oakland, CA"
614,Street Lights,143 GRAVATT DR,"Oakland, CA"
615,Street Lights,1 EVERGREEN LN,"Oakland, CA"
616,Street Lights,0 SUNSET TRAIL,"Oakland, CA"
617,Street Lights,81 ALVARADO PL,"Oakland, CA"
618,Street Lights,601 GRAVATT DR,"Oakland, CA"
619,Street Lights,639 GRAVATT DR,"Oakland, CA"
620,Street Lights,641 GRAVATT DR,"Oakland, CA"
621,Street Lights,1190 GRAND VIEW DR,"Oakland, CA"
622,Street Lights,1199 GRAND VIEW DR,"Oakland, CA"
623,Street Lights,1825 TUNNEL RD,"Oakland, CA"
624,Street Lights,6800 CHARING CROSS RD,"Oakland, CA"
625,Street Lights,6880 CHARING CROSS RD,"Oakland, CA"
626,Street Lights,6832 BUCKINGHAM BLVD,"Oakland, CA"
627,Street Lights,6868 BUCKINGHAM BLVD,"Oakland, CA"
628,Street Lights,6875 BUCKINGHAM BLVD,"Oakland, CA"
629,Street Lights,6900 BUCKINGHAM BLVD,"Oakland, CA"
630,Street Lights,6890 BUCKINGHAM BLVD,"Oakland, CA"
631,Street Lights,6943 BUCKINGHAM BLVD,"Oakland, CA"
632,Street Lights,6963 BUCKINGHAM BLVD,"Oakland, CA"
633,Street Lights,6926 NORFOLK RD,"Oakland, CA"
634,Street Lights,6901 NORFOLK RD,"Oakland, CA"
635,Street Lights,6930 NORFOLK RD,"Oakland, CA"
636,Street Lights,7028 NORFOLK RD,"Oakland, CA"
637,Street Lights,7000 WESTMOORLAND DR,"Oakland, CA"
638,Street Lights,7030 WESTMOORLAND DR,"Oakland, CA"
639,Street Lights,7048 WESTMOORLAND DR,"Oakland, CA"
640,Street Lights,7087 WESTMOORLAND DR,"Oakland, CA"
641,Street Lights,7011 DEVON WY,"Oakland, CA"
642,Street Lights,7050 NORFOLK RD,"Oakland, CA"
643,Street Lights,1320 GRAND VIEW DR,"Oakland, CA"
644,Street Lights,1300 GRAND VIEW DR,"Oakland, CA"
645,Street Lights,1260 GRAND VIEW DR,"Oakland, CA"
646,Street Lights,1220 GRAND VIEW DR,"Oakland, CA"
647,Street Lights,1200 GRAND VIEW DR,"Oakland, CA"
648,Street Lights,3 DORIS PL,"Oakland, CA"
649,Street Lights,11 DOROTHY PL,"Oakland, CA"
650,Street Lights,4 DOROTHY PL,"Oakland, CA"
651,Street Lights,1641 GRAND VIEW DR,"Oakland, CA"
652,Street Lights,1650 GRAND VIEW DR,"Oakland, CA"
653,Street Lights,1560 GRAND VIEW DR,"Oakland, CA"
654,Street Lights,1516 GRAND VIEW DR,"Oakland, CA"
655,Street Lights,1450 GRAND VIEW DR,"Oakland, CA"
656,Street Lights,1400 GRAND VIEW DR,"Oakland, CA"
657,Street Lights,1375 WEST VIEW DR,"Oakland, CA"
658,Street Lights,1281 WEST VIEW DR,"Oakland, CA"
659,Street Lights,51 VICENTE PL,"Oakland, CA"
660,Street Lights,1090 WEST VIEW DR,"Oakland, CA"
661,Street Lights,15 WEST VIEW DR,"Oakland, CA"
662,Street Lights,1086 GRAND VIEW DR,"Oakland, CA"
663,Street Lights,1100 GRAND VIEW DR,"Oakland, CA"
664,Street Lights,2 WEST VIEW PL,"Oakland, CA"
665,Street Lights,1133 WEST VIEW DR,"Oakland, CA"
666,Street Lights,17 PERTH PL,"Oakland, CA"
667,Street Lights,1102 GRAND VIEW DR,"Oakland, CA"
668,Street Lights,1112 GRAND VIEW DR,"Oakland, CA"
669,Street Lights,580 GRAVATT DR,"Oakland, CA"
670,Street Lights,6818 CHARING CROSS RD,"Oakland, CA"
671,Street Lights,6811 BUCKINGHAM BLVD,"Oakland, CA"
672,Street Lights,6839 BUCKINGHAM BLVD,"Oakland, CA"
673,Street Lights,11059 BROADWAY TER,"Oakland, CA"
674,Street Lights,6919 BRISTOL DR,"Oakland, CA"
675,Street Lights,7007 BUCKINGHAM BLVD,"Oakland, CA"
676,Street Lights,7084 WESTMOORLAND DR,"Oakland, CA"
677,Street Lights,7041 DEVON WY,"Oakland, CA"
678,Street Lights,6959 NORFOLK RD,"Oakland, CA"
679,Street Lights,0 HILLER DR,"Oakland, CA"
680,Street Lights,0 HILLER DR,"Oakland, CA"
681,Street Lights,0 HILLER DR,"Oakland, CA"
682,Street Lights,1420 WEST VIEW DR,"Oakland, CA"
683,Street Lights,1370 GRAND VIEW DR,"Oakland, CA"
684,Street Lights,1302 WEST VIEW DR,"Oakland, CA"
685,Street Lights,1220 WEST VIEW DR,"Oakland, CA"
686,Street Lights,1852 GRAND VIEW DR,"Oakland, CA"
687,Street Lights,6855 CHARING CROSS RD,"Oakland, CA"
688,Street Lights,6858 CHARING CROSS RD,"Oakland, CA"
689,Street Lights,6806 BRISTOL DR,"Oakland, CA"
690,Street Lights,6865 BRISTOL DR,"Oakland, CA"
691,Street Lights,6936 BRISTOL DR,"Oakland, CA"
692,Street Lights,6956 BUCKINGHAM BLVD,"Oakland, CA"
693,Street Lights,6958 BRISTOL DR,"Oakland, CA"
694,Street Lights,6976 BUCKINGHAM BLVD,"Oakland, CA"
695,Street Lights,6996 BRISTOL DR,"Oakland, CA"
696,Street Lights,7020 WESTMOORLAND DR,"Oakland, CA"
697,Street Lights,1885 GRAND VIEW DR,"Oakland, CA"
698,Street Lights,1875 GRAND VIEW DR,"Oakland, CA"
699,Street Lights,0 HILLER DR,"Oakland, CA"
700,Street Lights,1865 GRAND VIEW DR,"Oakland, CA"
701,Street Lights,1150 WEST VIEW DR,"Oakland, CA"
702,Street Lights,29 PERTH PL,"Oakland, CA"
703,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
704,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
705,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
706,Street Lights,2265 TUNNEL RD,"Oakland, CA"
707,Street Lights,2230 TUNNEL RD,"Oakland, CA"
708,Street Lights,2200 TUNNEL RD,"Oakland, CA"
709,Street Lights,2180 TUNNEL RD,"Oakland, CA"
710,Street Lights,2160 TUNNEL RD,"Oakland, CA"
711,Street Lights,2145 TUNNEL RD,"Oakland, CA"
712,Street Lights,2120 TUNNEL RD,"Oakland, CA"
713,Street Lights,2113 TUNNEL RD,"Oakland, CA"
714,Street Lights,2097 TUNNEL RD,"Oakland, CA"
715,Street Lights,2093 TUNNEL RD,"Oakland, CA"
716,Street Lights,2080 TUNNEL RD,"Oakland, CA"
717,Street Lights,2063 TUNNEL RD,"Oakland, CA"
718,Street Lights,1747 TUNNEL RD,"Oakland, CA"
719,Street Lights,1627 TUNNEL RD,"Oakland, CA"
720,Street Lights,1761 TUNNEL RD,"Oakland, CA"
721,Street Lights,1780 TUNNEL RD,"Oakland, CA"
722,Street Lights,1797 TUNNEL RD,"Oakland, CA"
723,Street Lights,1881 TUNNEL RD,"Oakland, CA"
724,Street Lights,1891 TUNNEL RD,"Oakland, CA"
725,Street Lights,1903 TUNNEL RD,"Oakland, CA"
726,Street Lights,1981 TUNNEL RD,"Oakland, CA"
727,Street Lights,1915 TUNNEL RD,"Oakland, CA"
728,Street Lights,1909 TUNNEL RD,"Oakland, CA"
729,Street Lights,1991 TUNNEL RD,"Oakland, CA"
730,Street Lights,2001 TUNNEL RD,"Oakland, CA"
731,Street Lights,7101 BUCKINGHAM BLVD,"Oakland, CA"
732,Street Lights,7046 BUCKINGHAM BLVD,"Oakland, CA"
733,Street Lights,7027 BUCKINGHAM BLVD,"Oakland, CA"
734,Street Lights,2545 TUNNEL RD,"Oakland, CA"
735,Street Lights,2328 TUNNEL RD,"Oakland, CA"
736,Street Lights,2331 TUNNEL RD,"Oakland, CA"
737,Street Lights,2333 TUNNEL RD,"Oakland, CA"
738,Street Lights,2338 TUNNEL RD,"Oakland, CA"
739,Street Lights,2340 TUNNEL RD,"Oakland, CA"
740,Street Lights,2342 TUNNEL RD,"Oakland, CA"
741,Street Lights,2350 TUNNEL RD,"Oakland, CA"
742,Street Lights,2348 TUNNEL RD,"Oakland, CA"
743,Street Lights,2345 TUNNEL RD,"Oakland, CA"
744,Street Lights,702 GRIZZLY TER DR,"Oakland, CA"
745,Street Lights,721 GRIZZLY TER DR,"Oakland, CA"
746,Street Lights,2565 TUNNEL RD,"Oakland, CA"
747,Street Lights,2335 TUNNEL RD,"Oakland, CA"
748,Street Lights,31 BAY FOREST CT,"Oakland, CA"
749,Street Lights,15 BAY FOREST DR,"Oakland, CA"
750,Street Lights,52 BAY FOREST DR,"Oakland, CA"
751,Street Lights,63 BAY FOREST DR,"Oakland, CA"
752,Street Lights,2325 TUNNEL RD,"Oakland, CA"
753,Street Lights,708 GRIZZLY TER DR,"Oakland, CA"
754,Street Lights,0 GRIZZLY TER DR,"Oakland, CA"
755,Street Lights,718 GRIZZLY TER DR,"Oakland, CA"
756,Street Lights,710 GRIZZLY TER DR,"Oakland, CA"
757,Street Lights,24 BAY FOREST DR,"Oakland, CA"
758,Street Lights,18 BAY FOREST DR,"Oakland, CA"
759,Street Lights,48 BAY FOREST DR,"Oakland, CA"
760,Street Lights,10 BAY FOREST DR,"Oakland, CA"
761,Street Lights,7120 BUCKINGHAM BLVD,"Oakland, CA"
762,Street Lights,7265 BUCKINGHAM BLVD,"Oakland, CA"
763,Street Lights,1800 TUNNEL RD,"Oakland, CA"
764,Street Lights,6900 CHARING CROSS RD,"Oakland, CA"
765,Street Lights,6854 CHARING CROSS RD,"Oakland, CA"
766,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
767,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
768,Street Lights,0 GRIZZLY PEAK BLVD,"Oakland, CA"
769,Street Lights,2900 CLAREMONT AV,"Oakland, CA"
770,Street Lights,25 STONEWALL RD,"Oakland, CA"
771,Street Lights,101 STONEWALL RD,"Oakland, CA"
772,Street Lights,2800 CLAREMONT AV,"Oakland, CA"
773,Street Lights,70 STONEWALL RD,"Oakland, CA"
774,Street Lights,125 STONEWALL RD,"Oakland, CA"
775,Street Lights,46 STONEWALL RD,"Oakland, CA"
776,Street Lights,1023 AMITO AV,"Oakland, CA"
777,Street Lights,1040 AMITO AV,"Oakland, CA"
778,Street Lights,,"Oakland, CA"
779,Street Lights,,"Oakland, CA"
780,Street Lights,,"Oakland, CA"
781,Street Lights,,"Oakland, CA"
782,Street Lights,,"Oakland, CA"
783,Street Lights,,"Oakland, CA"
784,Street Lights,,"Oakland, CA"
785,Street Lights,,"Oakland, CA"
786,Street Lights,,"Oakland, CA"
787,Street Lights,,"Oakland, CA"
788,Street Lights,,"Oakland, CA"
789,Street Lights,,"Oakland, CA"
790,Street Lights,,"Oakland, CA"
791,Street Lights,,"Oakland, CA"
792,Street Lights,,"Oakland, CA"
793,Street Lights,,"Oakland, CA"
794,Street Lights,,"Oakland, CA"
795,Street Lights,,"Oakland, CA"
796,Street Lights,,"Oakland, CA"
797,Street Lights,,"Oakland, CA"
798,Street Lights,,"Oakland, CA"
799,Street Lights,,"Oakland, CA"
800,Street Lights,,"Oakland, CA"
801,Street Lights,,"Oakland, CA"
802,Street Lights,,"Oakland, CA"
803,Street Lights,,"Oakland, CA"
804,Street Lights,1045 ALVARADO RD,"Oakland, CA"
805,Street Lights,1008 ALVARADO RD,"Oakland, CA"
806,Street Lights,1084 SILER PL,"Oakland, CA"
807,Street Lights,1071 SILER PL,"Oakland, CA"
808,Street Lights,1057 SILER PL,"Oakland, CA"
809,Street Lights,1044 SILER PL,"Oakland, CA"
810,Street Lights,1021 SILER PL,"Oakland, CA"
811,Street Lights,970 ALVARADO RD,"Oakland, CA"
812,Street Lights,951 ALVARADO RD,"Oakland, CA"
813,Street Lights,940 ALVARADO RD,"Oakland, CA"
814,Street Lights,900 ALVARADO RD,"Oakland, CA"
815,Street Lights,901 ALVARADO RD,"Oakland, CA"
816,Street Lights,845 ALVARADO RD,"Oakland, CA"
817,Street Lights,823 ALVARADO RD,"Oakland, CA"
818,Street Lights,975 ALVARADO RD,"Oakland, CA"
819,Street Lights,1035 RISPIN DR,"Oakland, CA"
820,Street Lights,7733 CLAREMONT AV,"Oakland, CA"
821,Street Lights,7779 CLAREMONT AV,"Oakland, CA"
822,Street Lights,0 CLAREMONT AV,"Oakland, CA"
823,Street Lights,7501 CLAREMONT AV,"Oakland, CA"
824,Street Lights,6742 CLAREMONT AV,"Oakland, CA"
825,Street Lights,0 CLAREMONT AV,"Oakland, CA"
826,Street Lights,7351 CLAREMONT AV,"Oakland, CA"
827,Street Lights,0 CLAREMONT AV,"Oakland, CA"
828,Street Lights,148 STONEWALL RD,"Oakland, CA"
829,Street Lights,283 STONEWALL RD,"Oakland, CA"
830,Street Lights,7284 CLAREMONT AV,"Oakland, CA"
831,Street Lights,7381 CLAREMONT AV,"Oakland, CA"
832,Street Lights,7451 CLAREMONT AV,"Oakland, CA"
833,Street Lights,128 EVERGREEN LN,"Oakland, CA"
834,Street Lights,85 EVERGREEN LN,"Oakland, CA"
835,Street Lights,1006 AMITO AV,"Oakland, CA"
836,Street Lights,984 ALVARADO RD,"Oakland, CA"
837,Street Lights,1032 ALVARADO RD,"Oakland, CA"
838,Street Lights,1001 RISPIN DR,"Oakland, CA"
839,Street Lights,7602 CLAREMONT AV,"Oakland, CA"
840,Street Lights,0 CLAREMONT AV,"Oakland, CA"
841,Street Lights,181 STONEWALL RD,"Oakland, CA"
842,Street Lights,201 STONEWALL RD,"Oakland, CA"
843,Street Lights,230 STONEWALL RD,"Oakland, CA"
844,Street Lights,250 STONEWALL RD,"Oakland, CA"
845,Street Lights,7360 CLAREMONT AV,"Oakland, CA"
846,Street Lights,7402 CLAREMONT AV,"Oakland, CA"
847,Street Lights,7080 MARLBOROUGH TER,"Oakland, CA"
848,Street Lights,0 MARLBOROUGH TER,"Oakland, CA"
849,Street Lights,0 MARLBOROUGH TER,"Oakland, CA"
850,Street Lights,0 MARLBOROUGH TER,"Oakland, CA"
851,Street Lights,7117 WESTMORELAND DR,"Oakland, CA"
852,Street Lights,7115 MARLBOROUGH TER,"Oakland, CA"
853,Street Lights,7080 NORFOLK RD,"Oakland, CA"
854,Street Lights,114 STRATHMOOR DR,"Oakland, CA"
855,Street Lights,11 STRATHMOOR DR,"Oakland, CA"
856,Street Lights,3 STRATHMOOR DR,"Oakland, CA"
857,Street Lights,1215 DRURY RD,"Oakland, CA"
858,Street Lights,1160 DRURY RD,"Oakland, CA"
859,Street Lights,  BESITO AV,"Oakland, CA"
860,Street Lights,11 DARTHMOUTH DR,"Oakland, CA"
861,Street Lights,1061 AMITO RD,"Oakland, CA"
862,Street Lights,1092 ALVARADO RD,"Oakland, CA"
863,Street Lights,1145 ALVARADO RD,"Oakland, CA"
864,Street Lights,1125 ALVARADO RD,"Oakland, CA"
865,Street Lights,1075 AMITO RD,"Oakland, CA"
1220,Street Lights,6001 IDAHO ST,"Oakland, CA"
1221,Street Lights,6035 IDAHO ST,"Oakland, CA"
1222,Street Lights,696 61ST ST,"Oakland, CA"
1223,Street Lights,650 61ST ST,"Oakland, CA"
1224,Street Lights,616 61ST ST,"Oakland, CA"
1225,Street Lights,6320 DOVER ST,"Oakland, CA"
1226,Street Lights,601 POIRIER ST,"Oakland, CA"
1227,Street Lights,6100 SHATTUCK AV,"Oakland, CA"
1228,Street Lights,699 63RD ST,"Oakland, CA"
1229,Street Lights,6103 ADELINE ST,"Oakland, CA"
1230,Street Lights,2938 CHESTNUT ST,"Oakland, CA"
1231,Street Lights,5944 WHITNEY ST,"Oakland, CA"
1232,Street Lights,3010 CHESTNUT ST,"Oakland, CA"
1233,Street Lights,697 60TH ST,"Oakland, CA"
1234,Street Lights,649 60TH ST,"Oakland, CA"
1235,Street Lights,623 60TH ST,"Oakland, CA"
1236,Street Lights,693 POIRIER ST,"Oakland, CA"
1237,Street Lights,667 POIRIER ST,"Oakland, CA"
1238,Street Lights,641 POIRIER ST,"Oakland, CA"
1239,Street Lights,689 62ND ST,"Oakland, CA"
1240,Street Lights,665 62ND ST,"Oakland, CA"
1241,Street Lights,641 62ND ST,"Oakland, CA"
1242,Street Lights,615 62ND ST,"Oakland, CA"
1243,Street Lights,601 62ND ST,"Oakland, CA"
1244,Street Lights,575 61ST ST,"Oakland, CA"
1245,Street Lights,599 62ND ST,"Oakland, CA"
1246,Street Lights,585 62ND ST,"Oakland, CA"
1247,Street Lights,667 63RD ST,"Oakland, CA"
1248,Street Lights,641 63RD ST,"Oakland, CA"
1249,Street Lights,601 63RD ST,"Oakland, CA"
1250,Street Lights,5948 MACCALL ST,"Oakland, CA"
1251,Street Lights,5900 MACCALL ST,"Oakland, CA"
1252,Street Lights,5824 MACCALL ST,"Oakland, CA"
1253,Street Lights,751 61ST ST,"Oakland, CA"
1254,Street Lights,723 61ST ST,"Oakland, CA"
1255,Street Lights,849 61ST ST,"Oakland, CA"
1256,Street Lights,829 60TH ST,"Oakland, CA"
1257,Street Lights,849 60TH ST,"Oakland, CA"
1258,Street Lights,5906 GENOA ST,"Oakland, CA"
1259,Street Lights,5938 GENOA ST,"Oakland, CA"
1260,Street Lights,857 59TH ST,"Oakland, CA"
1261,Street Lights,849 59TH ST,"Oakland, CA"
1262,Street Lights,811 59TH ST,"Oakland, CA"
1263,Street Lights,749 60TH ST,"Oakland, CA"
1264,Street Lights,701 60TH ST,"Oakland, CA"
1265,Street Lights,749 59TH ST,"Oakland, CA"
1266,Street Lights,703 59TH ST,"Oakland, CA"
1267,Street Lights,759 58TH ST,"Oakland, CA"
1268,Street Lights,729 58TH ST,"Oakland, CA"
1269,Street Lights,679 59TH ST,"Oakland, CA"
1270,Street Lights,637 59TH ST,"Oakland, CA"
1271,Street Lights,601 59TH ST,"Oakland, CA"
1272,Street Lights,591 59TH ST,"Oakland, CA"
1273,Street Lights,6220 DOVER ST,"Oakland, CA"
1274,Street Lights,6158 DOVER ST,"Oakland, CA"
1275,Street Lights,6110 DOVER ST,"Oakland, CA"
1276,Street Lights,6010 DOVER ST,"Oakland, CA"
1277,Street Lights,5916 DOVER ST,"Oakland, CA"
1278,Street Lights,600 61ST ST,"Oakland, CA"
1279,Street Lights,630 61ST ST,"Oakland, CA"
1280,Street Lights,664 61ST ST,"Oakland, CA"
1281,Street Lights,851 STANFORD AV,"Oakland, CA"
1282,Street Lights,849 STANFORD AV,"Oakland, CA"
1283,Street Lights,5930 ADELINE ST,"Oakland, CA"
1284,Street Lights,5910 ADELINE ST,"Oakland, CA"
1285,Street Lights,5810 ADELINE ST,"Oakland, CA"
1286,Street Lights,865 59TH ST,"Oakland, CA"
1287,Street Lights,6100 ADELINE ST,"Oakland, CA"
1288,Street Lights,6020 ADELINE ST,"Oakland, CA"
1289,Street Lights,6000 GENOA ST,"Oakland, CA"
1290,Street Lights,5926 GENOA ST,"Oakland, CA"
1291,Street Lights,5830 GENOA ST,"Oakland, CA"
1292,Street Lights,5810 GENOA ST,"Oakland, CA"
1293,Street Lights,827 59TH ST,"Oakland, CA"
1294,Street Lights,841 59TH ST,"Oakland, CA"
1295,Street Lights,815 60TH ST,"Oakland, CA"
1296,Street Lights,839 60TH ST,"Oakland, CA"
1297,Street Lights,813 61ST ST,"Oakland, CA"
1298,Street Lights,829 61ST ST,"Oakland, CA"
1299,Street Lights,779 58TH ST,"Oakland, CA"
1300,Street Lights,741 58TH ST,"Oakland, CA"
1301,Street Lights,701 58TH ST,"Oakland, CA"
1302,Street Lights,727 59TH ST,"Oakland, CA"
1303,Street Lights,765 59TH ST,"Oakland, CA"
